MB,MF,MFonMB,Crits,Choice,Subj
-7.2281,-1.9517,4.2679,1,0,262
2.7719,-1.9517,-2.7321,0,1,262
5.7719,-1.9517,3.2679,1,1,262
-2.2281,1.0483,3.2679,1,1,262
-1.2281,-7.9517,-4.7321,0,0,262
-1.2281,2.0483,3.2679,1,1,262
3.7719,7.0483,-4.7321,1,1,262
-6.2281,-1.9517,-4.7321,0,0,263
0.77188,-3.9517,-4.7321,1,1,263
-2.2281,-1.9517,-3.7321,0,0,263
-5.2281,0.048341,2.2679,0,0,263
0.77188,1.0483,4.2679,1,1,263
-1.2281,-2.9517,3.2679,1,1,263
4.7719,-3.9517,3.2679,1,1,263
-8.2281,-2.9517,3.2679,0,0,263
6.7719,7.0483,4.2679,1,1,263
-1.2281,3.0483,4.2679,0,0,263
-0.22812,0.048341,4.2679,1,1,263
6.7719,6.0483,4.2679,0,1,263
-3.2281,0.048341,4.2679,1,0,263
1.7719,-0.95166,-4.7321,0,1,263
4.7719,6.0483,-4.7321,1,0,263
4.7719,5.0483,2.2679,1,1,263
1.7719,5.0483,-4.7321,0,1,263
5.7719,6.0483,-4.7321,1,1,263
3.7719,3.0483,-4.7321,1,1,263
-5.2281,-3.9517,-4.7321,1,0,263
0.77188,-0.95166,2.2679,1,1,263
-1.2281,-0.95166,-2.7321,0,1,265
1.7719,-3.9517,-4.7321,1,1,265
-7.2281,0.048341,3.2679,0,0,265
-0.22812,3.0483,-3.7321,0,0,265
3.7719,6.0483,-2.7321,1,1,265
0.77188,1.0483,-4.7321,1,1,265
-3.2281,2.0483,-4.7321,1,1,265
0.77188,0.048341,3.2679,1,1,265
0.77188,7.0483,4.2679,0,0,265
-0.22812,5.0483,-4.7321,0,1,265
2.7719,1.0483,4.2679,1,1,265
-0.22812,-7.9517,-3.7321,1,1,265
-2.2281,-0.95166,4.2679,0,0,265
4.7719,-2.9517,-2.7321,0,0,265
0.77188,2.0483,3.2679,1,1,265
-6.2281,-0.95166,-2.7321,1,1,265
-2.2281,-6.9517,-4.7321,0,0,265
-4.2281,0.048341,-4.7321,1,1,265
2.7719,3.0483,3.2679,1,1,265
-0.22812,3.0483,4.2679,0,0,265
0.77188,1.0483,3.2679,1,1,265
-1.2281,-4.9517,3.2679,1,1,265
-1.2281,3.0483,-4.7321,0,0,265
5.7719,5.0483,-3.7321,1,1,265
1.7719,6.0483,-4.7321,0,0,266
1.7719,-0.95166,-2.7321,1,1,266
2.7719,3.0483,-4.7321,0,1,266
-2.2281,1.0483,4.2679,0,1,266
0.77188,-1.9517,4.2679,1,1,266
4.7719,4.0483,3.2679,1,1,266
-2.2281,0.048341,-2.7321,1,0,266
-8.2281,0.048341,-4.7321,0,0,266
-2.2281,-2.9517,4.2679,1,1,266
-7.2281,-0.95166,-4.7321,0,0,266
4.7719,5.0483,-4.7321,1,1,266
4.7719,-5.9517,-4.7321,1,1,266
4.7719,-5.9517,-2.7321,0,1,266
5.7719,5.0483,2.2679,0,1,266
-4.2281,0.048341,-3.7321,1,0,266
-1.2281,-2.9517,4.2679,1,1,266
-1.2281,-0.95166,-4.7321,1,1,266
-3.2281,-2.9517,-2.7321,0,0,266
0.77188,1.0483,-2.7321,1,1,266
-2.2281,-1.9517,2.2679,1,0,266
4.7719,-2.9517,-2.7321,1,1,266
-1.2281,-1.9517,-3.7321,1,1,266
2.7719,0.048341,-4.7321,0,1,268
-0.22812,-0.95166,-4.7321,1,1,268
-3.2281,-6.9517,-4.7321,0,0,268
1.7719,-4.9517,-0.73207,0,0,268
-0.22812,-6.9517,-3.7321,0,1,268
0.77188,-5.9517,-2.7321,1,0,268
-0.22812,-4.9517,4.2679,1,1,268
-5.2281,-0.95166,-3.7321,1,0,268
-0.22812,-0.95166,-4.7321,0,1,268
-0.22812,0.048341,-2.7321,1,0,268
-5.2281,-4.9517,-4.7321,1,1,268
0.77188,-0.95166,-3.7321,0,1,268
4.7719,0.048341,-3.7321,0,0,268
7.7719,1.0483,-3.7321,1,0,268
-0.22812,4.0483,-2.7321,0,0,268
-0.22812,-3.9517,3.2679,1,0,268
-5.2281,2.0483,-4.7321,0,1,268
-4.2281,-4.9517,4.2679,1,0,268
-7.2281,-5.9517,-2.7321,1,0,268
-6.2281,-7.9517,-4.7321,0,0,268
-0.22812,1.0483,4.2679,1,1,268
-2.2281,-0.95166,-2.7321,1,0,268
5.7719,5.0483,2.2679,1,1,268
-6.2281,-0.95166,4.2679,1,0,268
1.7719,2.0483,-3.7321,1,1,269
-1.2281,-2.9517,-0.73207,1,1,269
-7.2281,-6.9517,-4.7321,1,1,269
3.7719,4.0483,-4.7321,1,1,269
-1.2281,6.0483,4.2679,1,1,269
-8.2281,-7.9517,4.2679,0,0,269
-0.22812,-6.9517,4.2679,1,1,269
-5.2281,-2.9517,-2.7321,0,0,269
-0.22812,-5.9517,2.2679,0,0,269
-3.2281,-0.95166,4.2679,1,0,269
-0.22812,-0.95166,-4.7321,0,0,269
5.7719,6.0483,4.2679,1,1,269
-4.2281,-4.9517,-2.7321,0,0,269
5.7719,1.0483,2.2679,1,1,269
-4.2281,1.0483,-4.7321,1,0,269
-5.2281,1.0483,3.2679,0,0,269
2.7719,2.0483,3.2679,1,1,269
1.7719,-3.9517,4.2679,1,1,269
0.77188,-3.9517,3.2679,1,1,270
0.77188,6.0483,-4.7321,0,0,270
-0.22812,-3.9517,-4.7321,1,1,270
4.7719,-1.9517,3.2679,1,1,270
-0.22812,0.048341,-3.7321,1,1,270
5.7719,6.0483,-2.7321,1,1,270
-7.2281,-0.95166,4.2679,0,0,270
2.7719,-3.9517,4.2679,1,1,270
-8.2281,0.048341,3.2679,0,0,270
3.7719,-1.9517,-2.7321,1,1,270
5.7719,6.0483,-4.7321,1,1,270
2.7719,-2.9517,-4.7321,1,1,270
-3.2281,-1.9517,-3.7321,0,0,270
1.7719,2.0483,3.2679,1,1,270
-3.2281,-2.9517,2.2679,0,1,270
-0.22812,-2.9517,2.2679,1,1,270
2.7719,0.048341,2.2679,0,1,270
1.7719,2.0483,-4.7321,1,1,270
-4.2281,-5.9517,-4.7321,1,0,270
-0.22812,0.048341,-4.7321,1,1,270
-2.2281,-1.9517,2.2679,1,1,271
-2.2281,-5.9517,2.2679,0,0,271
2.7719,-1.9517,4.2679,1,1,271
3.7719,1.0483,-4.7321,1,1,271
-1.2281,-5.9517,-2.7321,1,1,271
-3.2281,-2.9517,-4.7321,1,1,271
4.7719,6.0483,4.2679,0,1,271
-0.22812,4.0483,3.2679,1,1,271
3.7719,-0.95166,-3.7321,1,1,271
-4.2281,-4.9517,-4.7321,0,0,271
4.7719,6.0483,-4.7321,1,1,271
1.7719,-0.95166,2.2679,1,1,271
0.77188,1.0483,4.2679,1,1,271
4.7719,5.0483,-3.7321,1,1,271
0.77188,2.0483,4.2679,1,1,271
-1.2281,-0.95166,-4.7321,0,0,271
-0.22812,-0.95166,4.2679,1,1,271
-1.2281,-7.9517,4.2679,0,1,271
-1.2281,-0.95166,3.2679,1,1,271
5.7719,1.0483,2.2679,1,1,271
-4.2281,0.048341,-4.7321,1,1,272
-4.2281,-5.9517,-3.7321,0,0,272
-2.2281,0.048341,3.2679,0,0,272
4.7719,-0.95166,4.2679,1,1,272
-8.2281,-1.9517,-4.7321,0,0,272
4.7719,5.0483,4.2679,1,1,272
-2.2281,-1.9517,3.2679,1,1,272
4.7719,5.0483,3.2679,1,1,272
1.7719,0.048341,3.2679,1,1,272
1.7719,4.0483,3.2679,1,1,272
-7.2281,3.0483,4.2679,0,1,272
-6.2281,-2.9517,4.2679,0,0,272
-3.2281,-5.9517,4.2679,1,1,272
-1.2281,3.0483,4.2679,0,1,272
2.7719,6.0483,4.2679,1,1,272
1.7719,-3.9517,4.2679,0,1,272
3.7719,-1.9517,-4.7321,1,1,272
3.7719,4.0483,3.2679,1,1,272
5.7719,5.0483,4.2679,1,1,272
4.7719,0.048341,-2.7321,0,1,272
4.7719,-2.9517,4.2679,1,1,272
4.7719,-0.95166,3.2679,1,1,272
1.7719,-0.95166,-4.7321,1,1,272
0.77188,1.0483,4.2679,1,1,273
4.7719,6.0483,4.2679,0,1,273
-0.22812,7.0483,3.2679,1,1,273
-3.2281,7.0483,4.2679,1,1,273
-3.2281,-5.9517,-4.7321,1,0,273
-6.2281,-5.9517,3.2679,0,0,273
5.7719,0.048341,-4.7321,1,0,273
5.7719,-2.9517,4.2679,0,1,273
1.7719,0.048341,4.2679,1,1,273
-2.2281,0.048341,4.2679,1,1,273
-1.2281,2.0483,2.2679,1,1,273
-0.22812,-6.9517,-3.7321,0,1,273
-3.2281,-1.9517,-3.7321,1,0,273
-9.2281,1.0483,-4.7321,0,0,273
-4.2281,-1.9517,-3.7321,1,0,273
3.7719,3.0483,3.2679,0,1,273
-0.22812,-1.9517,4.2679,1,1,273
2.7719,1.0483,4.2679,1,1,273
1.7719,3.0483,4.2679,1,0,275
0.77188,1.0483,-4.7321,0,1,275
2.7719,0.048341,-4.7321,1,1,275
-2.2281,5.0483,4.2679,1,1,275
1.7719,-2.9517,-4.7321,1,1,275
2.7719,3.0483,2.2679,1,1,275
-2.2281,1.0483,-4.7321,0,0,275
-2.2281,-1.9517,-4.7321,1,0,275
-1.2281,-5.9517,3.2679,0,1,275
-2.2281,1.0483,-2.7321,1,1,275
-4.2281,-7.9517,0.26793,0,0,275
-0.22812,-2.9517,-4.7321,0,0,275
-0.22812,-7.9517,4.2679,1,1,275
-2.2281,-7.9517,4.2679,1,0,275
3.7719,7.0483,-3.7321,1,1,275
-2.2281,-1.9517,4.2679,1,0,275
2.7719,6.0483,-4.7321,1,1,275
-1.2281,-7.9517,2.2679,1,1,275
-0.22812,-7.9517,4.2679,1,1,275
-1.2281,-1.9517,2.2679,1,1,276
-8.2281,-0.95166,-4.7321,0,0,276
-0.22812,4.0483,3.2679,0,1,276
-1.2281,-6.9517,-4.7321,1,0,276
0.77188,-2.9517,-2.7321,1,0,276
-8.2281,4.0483,-4.7321,1,1,276
-4.2281,-4.9517,-3.7321,1,1,276
0.77188,-1.9517,2.2679,0,0,276
0.77188,-1.9517,2.2679,1,1,276
-5.2281,-6.9517,4.2679,1,1,276
4.7719,8.0483,4.2679,1,1,276
0.77188,-6.9517,-2.7321,1,0,276
-3.2281,-4.9517,2.2679,1,0,276
3.7719,3.0483,4.2679,1,1,276
-0.22812,-0.95166,4.2679,1,1,276
2.7719,-0.95166,4.2679,1,0,276
-1.2281,4.0483,-2.7321,1,1,277
0.77188,0.048341,3.2679,0,1,277
-4.2281,-4.9517,-4.7321,0,0,277
0.77188,1.0483,4.2679,0,1,277
-1.2281,-4.9517,-4.7321,1,1,277
3.7719,8.0483,-4.7321,1,1,277
3.7719,6.0483,-3.7321,1,1,277
1.7719,-0.95166,-2.7321,1,1,277
1.7719,2.0483,1.2679,1,1,277
-0.22812,-0.95166,4.2679,0,1,277
3.7719,5.0483,3.2679,0,1,277
0.77188,6.0483,3.2679,1,1,277
-0.22812,-6.9517,4.2679,0,1,277
-2.2281,-0.95166,4.2679,1,1,277
3.7719,1.0483,4.2679,1,1,277
-2.2281,3.0483,4.2679,1,1,277
-2.2281,-2.9517,4.2679,0,0,277
0.77188,-1.9517,-4.7321,1,1,277
4.7719,5.0483,-4.7321,0,1,277
0.77188,1.0483,-4.7321,1,1,277
-6.2281,5.0483,-2.7321,0,0,277
-1.2281,-5.9517,-1.7321,1,1,277
-1.2281,0.048341,2.2679,1,1,277
0.77188,-1.9517,-2.7321,1,1,277
-0.22812,3.0483,-4.7321,0,0,278
4.7719,-2.9517,4.2679,1,1,278
-4.2281,0.048341,3.2679,0,0,278
4.7719,0.048341,-4.7321,0,0,278
-4.2281,-2.9517,3.2679,1,1,278
-2.2281,5.0483,4.2679,1,1,278
-2.2281,0.048341,2.2679,1,1,278
-3.2281,4.0483,4.2679,0,1,278
5.7719,-6.9517,-2.7321,1,0,278
3.7719,5.0483,4.2679,0,1,278
-2.2281,-1.9517,4.2679,1,1,278
-6.2281,-3.9517,4.2679,0,0,278
3.7719,-0.95166,-3.7321,1,0,278
3.7719,4.0483,-4.7321,0,1,278
-0.22812,-6.9517,-2.7321,1,0,278
2.7719,4.0483,-4.7321,1,1,278
-0.22812,-0.95166,-4.7321,0,1,278
-2.2281,1.0483,-4.7321,1,1,278
-0.22812,-0.95166,3.2679,0,0,278
-4.2281,-1.9517,-3.7321,1,1,278
2.7719,2.0483,-4.7321,1,1,278
-0.22812,0.048341,-4.7321,0,1,279
-5.2281,-2.9517,-4.7321,1,1,279
-1.2281,-0.95166,2.2679,0,1,279
6.7719,7.0483,4.2679,1,1,279
-0.22812,-5.9517,4.2679,1,1,279
-0.22812,4.0483,-3.7321,1,1,279
3.7719,2.0483,2.2679,1,1,279
-3.2281,3.0483,2.2679,1,1,279
2.7719,3.0483,2.2679,0,1,279
4.7719,2.0483,4.2679,1,1,279
1.7719,-8.9517,-4.7321,1,1,279
2.7719,2.0483,4.2679,1,0,279
-2.2281,2.0483,4.2679,1,1,279
3.7719,5.0483,4.2679,0,1,279
3.7719,7.0483,4.2679,1,1,279
-3.2281,-4.9517,4.2679,1,1,279
-0.22812,-2.9517,-3.7321,1,1,279
-0.22812,-0.95166,-1.7321,1,0,279
2.7719,5.0483,4.2679,1,1,280
-5.2281,-0.95166,3.2679,0,0,280
1.7719,3.0483,2.2679,1,1,280
1.7719,-0.95166,-2.7321,1,1,280
-2.2281,-1.9517,4.2679,1,1,280
-8.2281,-6.9517,4.2679,0,0,280
5.7719,-0.95166,-4.7321,1,0,280
-1.2281,6.0483,-4.7321,0,0,280
-1.2281,-0.95166,2.2679,0,1,280
7.7719,2.0483,2.2679,1,0,280
-10.228,-0.95166,-2.7321,0,1,280
4.7719,8.0483,-4.7321,1,1,280
-5.2281,1.0483,-4.7321,0,0,280
-6.2281,0.048341,-4.7321,0,0,280
-0.22812,1.0483,-4.7321,1,1,280
-2.2281,-1.9517,-2.7321,1,1,280
2.7719,1.0483,-4.7321,0,1,280
0.77188,0.048341,-4.7321,1,1,280
0.77188,-2.9517,4.2679,1,1,280
-4.2281,-2.9517,-3.7321,0,1,280
6.7719,5.0483,4.2679,1,1,280
3.7719,0.048341,2.2679,1,0,280
-1.2281,-6.9517,4.2679,1,0,281
-6.2281,1.0483,4.2679,0,0,281
-0.22812,2.0483,-2.7321,1,1,281
-0.22812,-4.9517,4.2679,1,1,281
6.7719,-1.9517,-2.7321,1,1,281
3.7719,-3.9517,2.2679,1,1,281
-4.2281,2.0483,-2.7321,0,0,281
-0.22812,-7.9517,-4.7321,1,1,281
-4.2281,5.0483,-4.7321,0,1,281
4.7719,5.0483,4.2679,1,1,281
-0.22812,5.0483,4.2679,0,1,281
-8.2281,-1.9517,4.2679,1,1,281
-5.2281,-7.9517,3.2679,0,0,281
-7.2281,-0.95166,-4.7321,0,0,281
1.7719,5.0483,-3.7321,1,0,281
-2.2281,4.0483,-3.7321,1,1,281
-2.2281,3.0483,3.2679,0,0,281
-1.2281,2.0483,3.2679,1,1,281
2.7719,5.0483,2.2679,1,1,281
-3.2281,4.0483,-2.7321,0,0,281
1.7719,1.0483,-3.7321,1,1,281
0.77188,5.0483,-4.7321,1,1,281
0.77188,-0.95166,-1.7321,1,1,281
2.7719,4.0483,4.2679,0,1,282
2.7719,2.0483,3.2679,1,1,282
3.7719,-0.95166,4.2679,0,1,282
2.7719,3.0483,-2.7321,1,1,282
-4.2281,-4.9517,-4.7321,1,1,282
2.7719,0.048341,4.2679,1,1,282
1.7719,5.0483,4.2679,1,1,282
3.7719,3.0483,-3.7321,1,1,282
4.7719,3.0483,4.2679,1,1,282
5.7719,4.0483,4.2679,0,1,282
2.7719,5.0483,-4.7321,0,1,282
0.77188,-0.95166,-4.7321,1,1,282
5.7719,7.0483,-2.7321,1,1,282
5.7719,7.0483,-2.7321,0,1,282
3.7719,7.0483,4.2679,1,1,282
-0.22812,4.0483,-3.7321,1,1,282
-5.2281,-4.9517,-3.7321,0,0,282
3.7719,1.0483,-4.7321,1,1,282
3.7719,7.0483,4.2679,1,1,282
-5.2281,0.048341,3.2679,0,0,283
-0.22812,0.048341,3.2679,1,1,283
2.7719,-3.9517,3.2679,1,1,283
7.7719,4.0483,2.2679,1,1,283
-4.2281,-3.9517,-3.7321,1,1,283
6.7719,6.0483,-4.7321,1,1,283
2.7719,-3.9517,4.2679,0,1,283
3.7719,4.0483,3.2679,1,1,283
2.7719,-1.9517,-2.7321,1,1,283
-4.2281,-2.9517,-3.7321,0,0,283
0.77188,-1.9517,4.2679,1,1,283
-0.22812,-1.9517,4.2679,1,1,283
-1.2281,3.0483,2.2679,0,0,283
-1.2281,-2.9517,4.2679,1,0,283
1.7719,5.0483,4.2679,1,1,283
-3.2281,-4.9517,3.2679,1,1,283
-2.2281,3.0483,1.2679,0,0,283
1.7719,1.0483,4.2679,1,1,283
-1.2281,1.0483,-2.7321,0,0,284
1.7719,2.0483,-2.7321,1,1,284
0.77188,6.0483,3.2679,0,1,284
3.7719,0.048341,-3.7321,1,1,284
-2.2281,-0.95166,-3.7321,1,1,284
1.7719,-0.95166,4.2679,1,1,284
-0.22812,-0.95166,4.2679,1,1,284
-4.2281,-2.9517,2.2679,1,1,284
2.7719,-1.9517,4.2679,1,1,284
0.77188,1.0483,-4.7321,0,1,284
0.77188,6.0483,4.2679,0,0,284
-2.2281,4.0483,-2.7321,1,0,284
-0.22812,4.0483,4.2679,1,1,284
3.7719,-1.9517,-2.7321,1,1,284
-5.2281,-5.9517,-3.7321,0,0,284
6.7719,-1.9517,-4.7321,1,0,284
-6.2281,2.0483,-2.7321,0,1,284
1.7719,1.0483,-4.7321,1,0,284
0.77188,-2.9517,3.2679,1,1,284
-4.2281,-4.9517,3.2679,0,0,285
0.77188,4.0483,4.2679,1,1,285
-8.2281,1.0483,2.2679,0,0,285
3.7719,-1.9517,4.2679,1,1,285
3.7719,0.048341,3.2679,1,1,285
-0.22812,-5.9517,-2.7321,1,1,285
-1.2281,-1.9517,-4.7321,1,1,285
5.7719,-0.95166,4.2679,1,1,285
-8.2281,-2.9517,2.2679,0,0,285
-5.2281,1.0483,-2.7321,1,1,285
0.77188,-5.9517,1.2679,1,1,285
-3.2281,4.0483,-2.7321,0,0,285
-3.2281,7.0483,2.2679,0,0,285
-0.22812,5.0483,-4.7321,1,1,285
4.7719,0.048341,-3.7321,1,1,285
3.7719,2.0483,-4.7321,1,1,285
-8.2281,2.0483,-3.7321,0,0,285
1.7719,3.0483,4.2679,0,1,285
1.7719,2.0483,4.2679,1,0,285
3.7719,4.0483,4.2679,1,1,285
-2.2281,-0.95166,-3.7321,1,1,285
1.7719,4.0483,-2.7321,0,1,286
4.7719,7.0483,-4.7321,1,1,286
-6.2281,-4.9517,3.2679,0,0,286
1.7719,6.0483,-3.7321,0,1,286
3.7719,0.048341,-4.7321,1,1,286
2.7719,4.0483,-4.7321,1,1,286
-2.2281,2.0483,2.2679,1,1,286
2.7719,-1.9517,4.2679,1,1,286
-2.2281,2.0483,-3.7321,0,0,286
-0.22812,-1.9517,-3.7321,1,0,286
-7.2281,-0.95166,4.2679,0,1,286
4.7719,5.0483,-3.7321,1,0,286
-8.2281,-7.9517,3.2679,0,0,286
-1.2281,-3.9517,2.2679,1,1,286
6.7719,5.0483,4.2679,1,0,286
-6.2281,-5.9517,2.2679,0,0,286
5.7719,6.0483,-3.7321,1,1,286
2.7719,-0.95166,1.2679,0,1,286
-4.2281,1.0483,-4.7321,0,0,286
6.7719,7.0483,4.2679,1,1,286
-2.2281,1.0483,4.2679,1,1,286
0.77188,0.048341,-4.7321,1,1,286
-0.22812,1.0483,4.2679,0,0,287
-0.22812,0.048341,-2.7321,1,1,287
-0.22812,-1.9517,4.2679,0,0,287
-3.2281,0.048341,2.2679,0,0,287
2.7719,7.0483,-3.7321,1,1,287
0.77188,-0.95166,2.2679,1,1,287
-5.2281,2.0483,4.2679,1,1,287
-1.2281,2.0483,-2.7321,1,1,287
-0.22812,0.048341,-4.7321,0,1,287
-0.22812,0.048341,3.2679,1,1,287
1.7719,6.0483,4.2679,1,1,287
5.7719,0.048341,4.2679,0,1,287
4.7719,-0.95166,-3.7321,1,0,287
-5.2281,-1.9517,-3.7321,1,1,287
-0.22812,0.048341,-4.7321,0,0,287
-0.22812,-2.9517,-4.7321,1,1,287
-7.2281,-0.95166,-2.7321,0,0,287
3.7719,3.0483,-2.7321,1,1,287
3.7719,-3.9517,3.2679,1,1,287
5.7719,-4.9517,-1.7321,1,1,287
2.7719,5.0483,-4.7321,1,1,287
-3.2281,-4.9517,-2.7321,0,0,288
1.7719,-0.95166,-2.7321,1,1,288
-1.2281,-0.95166,-3.7321,1,1,288
-3.2281,5.0483,4.2679,0,1,288
-0.22812,6.0483,4.2679,1,0,288
0.77188,-0.95166,4.2679,1,1,288
1.7719,1.0483,-3.7321,1,1,288
-5.2281,-0.95166,-2.7321,0,0,288
-0.22812,-4.9517,-4.7321,1,1,288
1.7719,2.0483,-3.7321,0,1,288
1.7719,1.0483,-4.7321,1,1,288
4.7719,3.0483,-4.7321,1,1,288
3.7719,4.0483,-3.7321,0,1,288
1.7719,7.0483,4.2679,1,1,288
2.7719,4.0483,4.2679,1,1,288
-7.2281,-5.9517,-3.7321,0,0,288
3.7719,4.0483,-3.7321,1,1,288
1.7719,6.0483,-4.7321,1,1,288
1.7719,-2.9517,-2.7321,1,1,288
-3.2281,-5.9517,-4.7321,1,1,288
-1.2281,-1.9517,-4.7321,1,1,288
-7.2281,-0.95166,4.2679,1,1,289
0.77188,-5.9517,3.2679,0,0,289
-3.2281,-5.9517,3.2679,0,1,289
-6.2281,-0.95166,-2.7321,1,1,289
-5.2281,2.0483,4.2679,1,1,289
0.77188,1.0483,-4.7321,1,1,289
-4.2281,0.048341,-4.7321,0,0,289
4.7719,5.0483,2.2679,0,0,289
-2.2281,4.0483,3.2679,1,1,289
-2.2281,-6.9517,-4.7321,1,0,289
5.7719,1.0483,-2.7321,1,0,289
0.77188,1.0483,-4.7321,1,1,289
1.7719,1.0483,-2.7321,0,1,289
-3.2281,1.0483,-3.7321,1,1,289
0.77188,3.0483,4.2679,0,0,289
1.7719,2.0483,-4.7321,1,1,289
3.7719,-0.95166,-2.7321,1,1,289
4.7719,3.0483,-3.7321,1,1,289
-3.2281,4.0483,3.2679,0,1,291
0.77188,-2.9517,4.2679,1,1,291
6.7719,-3.9517,4.2679,1,1,291
-1.2281,-1.9517,3.2679,1,1,291
-4.2281,0.048341,-2.7321,0,0,291
0.77188,-1.9517,-0.73207,0,0,291
-4.2281,1.0483,-3.7321,0,0,291
3.7719,-1.9517,2.2679,1,1,291
-5.2281,-1.9517,2.2679,0,1,291
-3.2281,1.0483,-4.7321,1,1,291
-3.2281,-4.9517,-4.7321,1,1,291
-4.2281,4.0483,4.2679,0,0,291
1.7719,-3.9517,-4.7321,1,1,291
4.7719,3.0483,-4.7321,1,0,291
-1.2281,0.048341,4.2679,0,1,291
2.7719,2.0483,4.2679,1,1,291
2.7719,2.0483,-1.7321,0,1,291
0.77188,-1.9517,-4.7321,1,1,291
4.7719,-0.95166,2.2679,1,1,291
-5.2281,-2.9517,3.2679,0,0,292
-0.22812,-3.9517,-4.7321,1,1,292
-1.2281,1.0483,-4.7321,0,0,292
1.7719,0.048341,2.2679,0,1,292
2.7719,0.048341,-4.7321,1,1,292
-2.2281,-4.9517,2.2679,1,1,292
-6.2281,-1.9517,4.2679,1,1,292
-5.2281,-0.95166,4.2679,0,1,292
-4.2281,4.0483,-4.7321,1,1,292
2.7719,1.0483,4.2679,0,0,292
-5.2281,-0.95166,3.2679,1,1,292
-4.2281,2.0483,2.2679,1,1,292
-3.2281,-1.9517,2.2679,0,1,292
-7.2281,4.0483,2.2679,1,1,292
-2.2281,0.048341,-4.7321,1,1,292
-1.2281,6.0483,-3.7321,0,0,292
-4.2281,-2.9517,-4.7321,1,1,292
-2.2281,-0.95166,-4.7321,0,1,292
-2.2281,1.0483,-3.7321,1,1,292
-0.22812,-0.95166,4.2679,1,1,292
-1.2281,3.0483,0.26793,1,1,292
-7.2281,0.048341,4.2679,1,1,292
1.7719,-7.9517,-3.7321,0,1,294
3.7719,4.0483,2.2679,1,1,294
-3.2281,-2.9517,-1.7321,0,0,294
-1.2281,-0.95166,-4.7321,0,1,294
2.7719,3.0483,-3.7321,1,1,294
-1.2281,-0.95166,-2.7321,1,1,294
4.7719,2.0483,-3.7321,1,1,294
1.7719,-2.9517,-4.7321,1,1,294
0.77188,1.0483,4.2679,1,1,294
-4.2281,-2.9517,4.2679,0,0,294
4.7719,-1.9517,-2.7321,0,1,294
-3.2281,3.0483,-4.7321,1,1,294
-1.2281,2.0483,-4.7321,0,0,294
4.7719,-5.9517,0.26793,0,1,294
-0.22812,-0.95166,4.2679,1,1,294
0.77188,-0.95166,3.2679,1,1,294
-2.2281,3.0483,0.26793,1,1,294
-1.2281,5.0483,4.2679,1,0,294
1.7719,3.0483,4.2679,1,1,294
-8.2281,-2.9517,4.2679,0,0,294
-0.22812,-2.9517,-4.7321,1,1,294
2.7719,-3.9517,-4.7321,0,1,294
2.7719,-2.9517,-4.7321,1,1,294
-3.2281,1.0483,4.2679,1,1,294
0.77188,0.048341,3.2679,1,1,296
2.7719,3.0483,-4.7321,0,1,296
2.7719,4.0483,-4.7321,0,1,296
4.7719,0.048341,-4.7321,1,1,296
2.7719,7.0483,-2.7321,1,1,296
2.7719,-1.9517,4.2679,1,1,296
-7.2281,1.0483,-4.7321,0,0,296
1.7719,2.0483,4.2679,1,1,296
-0.22812,-2.9517,4.2679,0,1,296
-7.2281,-1.9517,-4.7321,1,0,296
0.77188,5.0483,-4.7321,0,1,296
0.77188,3.0483,4.2679,1,1,296
4.7719,5.0483,-0.73207,0,1,296
-7.2281,-7.9517,-4.7321,1,0,296
2.7719,6.0483,-3.7321,1,1,296
-1.2281,-8.9517,3.2679,1,1,296
4.7719,-1.9517,-3.7321,1,1,296
-6.2281,-4.9517,-3.7321,0,0,296
1.7719,-3.9517,3.2679,1,1,296
3.7719,0.048341,4.2679,1,1,296
2.7719,-5.9517,2.2679,1,1,296
6.7719,4.0483,2.2679,1,1,297
-6.2281,0.048341,4.2679,0,0,297
3.7719,1.0483,-4.7321,1,0,297
4.7719,-2.9517,-2.7321,1,0,297
-5.2281,-0.95166,2.2679,1,1,297
-2.2281,5.0483,4.2679,1,1,297
-4.2281,-1.9517,4.2679,0,0,297
3.7719,7.0483,-4.7321,1,1,297
-0.22812,5.0483,4.2679,0,1,297
2.7719,1.0483,4.2679,0,1,297
2.7719,4.0483,4.2679,1,1,297
-6.2281,-1.9517,-4.7321,0,0,297
4.7719,5.0483,-2.7321,1,1,297
3.7719,6.0483,-4.7321,1,1,297
-7.2281,-2.9517,-4.7321,0,0,297
-4.2281,0.048341,-3.7321,0,0,297
1.7719,-0.95166,-3.7321,1,0,297
1.7719,5.0483,2.2679,0,0,297
2.7719,-2.9517,-4.7321,1,1,297
-0.22812,0.048341,-4.7321,1,1,297
7.7719,-0.95166,4.2679,1,1,297
-8.2281,-2.9517,-3.7321,0,0,297
-0.22812,0.048341,-3.7321,0,0,298
3.7719,5.0483,3.2679,1,1,298
-3.2281,3.0483,4.2679,0,0,298
-6.2281,0.048341,-4.7321,0,0,298
1.7719,2.0483,-2.7321,0,1,298
1.7719,0.048341,3.2679,1,1,298
5.7719,1.0483,-3.7321,1,0,298
1.7719,0.048341,-2.7321,1,1,298
2.7719,-0.95166,3.2679,1,1,298
-1.2281,8.0483,-2.7321,1,1,298
-10.228,1.0483,-4.7321,0,0,298
5.7719,2.0483,2.2679,1,1,298
3.7719,6.0483,4.2679,1,1,298
-2.2281,2.0483,-0.73207,1,1,298
3.7719,2.0483,4.2679,1,1,298
