subject,datestamp,timestamp,version,Type,Goal,OptNum,Action,S2,Re,rt1,rt2,score,round,Crit,id
A1ALBJU1XOKYFH_dg_v15,5/11/2015,22:13:01,numberSum_v1,1,0,10,0,0,0,1434,864,0,40,0,240
AS4WHZ0EVURW_dg_v15,5/11/2015,22:13:05,numberSum_v1,1,0,15,0,0,0,2089,1063,0,26,0,241
A1ALBJU1XOKYFH_dg_v15,5/11/2015,22:13:10,numberSum_v1,1,0,12,1,1,0,5350,691,0,41,0,242
AS4WHZ0EVURW_dg_v15,5/11/2015,22:13:13,numberSum_v1,1,1,7,1,2,0,2609,1359,0,27,0,243
A1ALBJU1XOKYFH_dg_v15,5/11/2015,22:13:18,numberSum_v1,1,1,10,1,1,0,2859,862,0,42,0,244
A28KJPWD4OIG9E_dg_v15,5/11/2015,22:13:19,numberSum_v1,1,1,10,1,1,0,2225,4636,0,1,0,245
AS4WHZ0EVURW_dg_v15,5/11/2015,22:13:20,numberSum_v1,1,1,6,1,1,0,2179,1015,0,28,0,246
A1ALBJU1XOKYFH_dg_v15,5/11/2015,22:13:25,numberSum_v1,1,0,4,0,0,0,1550,1055,0,43,0,247
AS4WHZ0EVURW_dg_v15,5/11/2015,22:13:29,numberSum_v1,1,0,9,0,0,0,3669,863,0,29,0,248
A1ALBJU1XOKYFH_dg_v15,5/11/2015,22:13:31,numberSum_v1,1,0,1,0,0,0,1824,814,0,44,0,249
AS4WHZ0EVURW_dg_v15,5/11/2015,22:13:34,numberSum_v1,1,1,7,1,2,0,1564,870,0,30,0,250
A1ALBJU1XOKYFH_dg_v15,5/11/2015,22:13:37,numberSum_v1,1,0,7,0,2,0,1843,907,0,45,0,251
AS4WHZ0EVURW_dg_v15,5/11/2015,22:13:44,numberSum_v1,1,1,9,1,1,0,4485,775,0,31,0,252
A28KJPWD4OIG9E_dg_v15,5/11/2015,22:13:44,numberSum_v1,1,0,9,0,0,0,3050,14145,0,2,0,253
A1ALBJU1XOKYFH_dg_v15,5/11/2015,22:13:44,numberSum_v1,1,0,10,-1,-1,0,1480,918,0,46,0,254
A1ALBJU1XOKYFH_dg_v15,5/11/2015,22:13:50,numberSum_v1,1,0,4,0,0,0,2336,692,0,47,0,255
AS4WHZ0EVURW_dg_v15,5/11/2015,22:13:50,numberSum_v1,1,1,10,1,1,0,1449,647,0,32,0,256
A28KJPWD4OIG9E_dg_v15,5/11/2015,22:13:50,numberSum_v1,1,0,7,0,0,0,2097,1514,0,3,0,257
AS4WHZ0EVURW_dg_v15,5/11/2015,22:13:55,numberSum_v1,1,0,12,0,0,0,1980,1018,0,33,0,258
A1ALBJU1XOKYFH_dg_v15,5/11/2015,22:13:56,numberSum_v1,1,0,7,0,0,0,1348,857,0,48,0,259
A1ALBJU1XOKYFH_dg_v15,5/11/2015,22:14:01,numberSum_v1,1,0,7,0,0,0,2093,731,0,49,0,260
AS4WHZ0EVURW_dg_v15,5/11/2015,22:14:03,numberSum_v1,1,1,6,1,1,0,2918,584,0,34,0,261
A28KJPWD4OIG9E_dg_v15,5/11/2015,22:14:06,numberSum_v1,1,1,7,1,1,0,7266,4118,0,4,0,262
A1ALBJU1XOKYFH_dg_v15,5/11/2015,22:14:06,numberSum_v1,1,0,7,0,0,0,1513,968,0,50,0,263
AS4WHZ0EVURW_dg_v15,5/11/2015,22:14:09,numberSum_v1,1,1,4,1,1,0,2446,566,0,35,0,264
A28KJPWD4OIG9E_dg_v15,5/11/2015,22:14:15,numberSum_v1,1,0,15,0,0,0,1463,1684,0,5,0,265
AS4WHZ0EVURW_dg_v15,5/11/2015,22:14:16,numberSum_v1,1,0,9,0,0,0,2673,1199,0,36,0,266
A28KJPWD4OIG9E_dg_v15,5/11/2015,22:14:22,numberSum_v1,1,0,15,0,0,0,1472,1151,0,6,0,267
AS4WHZ0EVURW_dg_v15,5/11/2015,22:14:26,numberSum_v1,1,1,7,1,1,0,5205,894,0,37,0,268
A28KJPWD4OIG9E_dg_v15,5/11/2015,22:14:29,numberSum_v1,1,1,7,1,1,0,1282,1647,0,7,0,269
AS4WHZ0EVURW_dg_v15,5/11/2015,22:14:34,numberSum_v1,1,1,7,1,2,0,3038,1511,0,38,0,270
A28KJPWD4OIG9E_dg_v15,5/11/2015,22:14:39,numberSum_v1,1,1,12,1,1,0,4656,1892,0,8,0,271
AS4WHZ0EVURW_dg_v15,5/11/2015,22:14:41,numberSum_v1,1,0,1,0,2,0,1486,1336,0,39,0,272
A28KJPWD4OIG9E_dg_v15,5/11/2015,22:14:45,numberSum_v1,1,1,4,1,1,0,1287,962,0,9,0,273
AS4WHZ0EVURW_dg_v15,5/11/2015,22:14:46,numberSum_v1,1,1,1,1,1,0,2169,751,0,40,0,274
A28KJPWD4OIG9E_dg_v15,5/11/2015,22:14:52,numberSum_v1,1,0,6,0,0,0,1214,1373,0,10,0,275
AS4WHZ0EVURW_dg_v15,5/11/2015,22:14:52,numberSum_v1,1,1,15,1,1,0,1389,734,0,41,0,276
AS4WHZ0EVURW_dg_v15,5/11/2015,22:14:59,numberSum_v1,1,0,12,0,0,0,2650,1007,0,42,0,277
A28KJPWD4OIG9E_dg_v15,5/11/2015,22:14:59,numberSum_v1,1,0,4,0,0,0,2962,881,0,11,0,278
AS4WHZ0EVURW_dg_v15,5/11/2015,22:15:05,numberSum_v1,1,1,10,1,1,0,1752,679,0,43,0,279
AS4WHZ0EVURW_dg_v15,5/11/2015,22:15:13,numberSum_v1,1,1,9,1,1,0,1745,637,0,44,0,280
A28KJPWD4OIG9E_dg_v15,5/11/2015,22:15:13,numberSum_v1,1,1,10,1,1,0,2225,6158,0,12,0,281
A1KFP5MDIL0QN1_dg_v15,5/11/2015,22:15:14,numberSum_v1,1,1,6,1,1,0,2677,1173,0,1,0,282
AS4WHZ0EVURW_dg_v15,5/11/2015,22:15:18,numberSum_v1,1,0,1,0,0,0,1757,991,0,45,0,283
A28KJPWD4OIG9E_dg_v15,5/11/2015,22:15:19,numberSum_v1,1,0,9,0,0,0,2012,810,0,13,0,284
A1KFP5MDIL0QN1_dg_v15,5/11/2015,22:15:22,numberSum_v1,1,1,6,1,1,0,1753,745,0,2,0,285
AS4WHZ0EVURW_dg_v15,5/11/2015,22:15:25,numberSum_v1,1,1,9,1,1,0,3337,647,0,46,0,286
A28KJPWD4OIG9E_dg_v15,5/11/2015,22:15:26,numberSum_v1,1,0,15,0,0,0,2051,1484,0,14,0,287
A1ALBJU1XOKYFH_dg_v15,5/11/2015,22:15:28,numberSum_v1,1,0,7,0,0,5,3179,1046,0,51,0,288
A1KFP5MDIL0QN1_dg_v15,5/11/2015,22:15:29,numberSum_v1,1,1,10,1,1,0,2342,616,0,3,0,289
A28KJPWD4OIG9E_dg_v15,5/11/2015,22:15:32,numberSum_v1,1,1,1,1,1,0,1255,837,0,15,0,290
AS4WHZ0EVURW_dg_v15,5/11/2015,22:15:33,numberSum_v1,1,1,7,1,1,0,3575,799,0,47,0,291
A1KFP5MDIL0QN1_dg_v15,5/11/2015,22:15:35,numberSum_v1,1,1,4,1,1,0,2191,759,0,4,0,292
A1ALBJU1XOKYFH_dg_v15,5/11/2015,22:15:37,numberSum_v1,1,0,6,1,1,5,3235,746,0,52,0,293
AS4WHZ0EVURW_dg_v15,5/11/2015,22:15:40,numberSum_v1,1,0,15,0,0,0,2054,1006,0,48,0,294
A28KJPWD4OIG9E_dg_v15,5/11/2015,22:15:41,numberSum_v1,1,0,15,1,1,0,2441,2779,0,16,0,295
A1ALBJU1XOKYFH_dg_v15,5/11/2015,22:15:42,numberSum_v1,1,0,10,0,2,-4,1500,1346,0,53,0,296
AS4WHZ0EVURW_dg_v15,5/11/2015,22:15:46,numberSum_v1,1,1,1,1,1,0,1513,1063,0,49,0,297
A1KFP5MDIL0QN1_dg_v15,5/11/2015,22:15:46,numberSum_v1,1,0,6,0,0,0,1583,5271,0,5,0,298
A1ALBJU1XOKYFH_dg_v15,5/11/2015,22:15:47,numberSum_v1,1,0,6,-1,-1,0,2376,1314,0,54,0,299
A1ALBJU1XOKYFH_dg_v15,5/11/2015,22:15:49,numberSum_v1,1,0,1,0,0,2,1315,905,0,55,0,300
A28KJPWD4OIG9E_dg_v15,5/11/2015,22:15:51,numberSum_v1,1,0,9,0,0,0,1864,2125,0,17,0,301
A1KFP5MDIL0QN1_dg_v15,5/11/2015,22:15:53,numberSum_v1,1,0,1,0,0,0,2689,1094,0,6,0,302
A1ALBJU1XOKYFH_dg_v15,5/11/2015,22:15:54,numberSum_v1,1,0,7,0,0,0,2343,749,0,56,0,303
AS4WHZ0EVURW_dg_v15,5/11/2015,22:15:55,numberSum_v1,1,1,6,1,1,0,2207,3104,0,50,0,304
A1ALBJU1XOKYFH_dg_v15,5/11/2015,22:15:58,numberSum_v1,1,0,4,0,0,5,2326,765,0,57,0,305
A28KJPWD4OIG9E_dg_v15,5/11/2015,22:15:58,numberSum_v1,1,1,7,1,1,0,2126,848,0,18,0,306
A1KFP5MDIL0QN1_dg_v15,5/11/2015,22:15:59,numberSum_v1,1,0,10,0,0,0,1294,1112,0,7,0,307
A1ALBJU1XOKYFH_dg_v15,5/11/2015,22:16:01,numberSum_v1,1,0,15,0,0,2,2003,766,0,58,0,308
A1KFP5MDIL0QN1_dg_v15,5/11/2015,22:16:05,numberSum_v1,1,1,6,1,1,0,1490,769,0,8,0,309
A28KJPWD4OIG9E_dg_v15,5/11/2015,22:16:05,numberSum_v1,1,1,9,1,1,0,2961,1035,0,19,0,310
A1ALBJU1XOKYFH_dg_v15,5/11/2015,22:16:06,numberSum_v1,1,0,12,1,1,-1,3571,566,0,59,0,311
A1ALBJU1XOKYFH_dg_v15,5/11/2015,22:16:11,numberSum_v1,1,0,15,0,0,0,2891,1207,0,60,0,312
A28KJPWD4OIG9E_dg_v15,5/11/2015,22:16:12,numberSum_v1,1,0,15,0,0,0,1015,1433,0,20,0,313
A1ALBJU1XOKYFH_dg_v15,5/11/2015,22:16:14,numberSum_v1,1,0,9,0,0,0,1484,692,0,61,0,314
A1KFP5MDIL0QN1_dg_v15,5/11/2015,22:16:16,numberSum_v1,1,1,9,1,1,0,6405,703,0,9,0,315
A1ALBJU1XOKYFH_dg_v15,5/11/2015,22:16:18,numberSum_v1,1,0,12,1,2,3,1886,998,0,62,0,316
A28KJPWD4OIG9E_dg_v15,5/11/2015,22:16:18,numberSum_v1,1,0,15,0,0,0,2032,1026,0,21,0,317
A1KFP5MDIL0QN1_dg_v15,5/11/2015,22:16:22,numberSum_v1,1,1,4,1,1,0,1771,635,0,10,0,318
A1ALBJU1XOKYFH_dg_v15,5/11/2015,22:16:22,numberSum_v1,1,0,4,1,2,3,2351,1088,0,63,0,319
A28KJPWD4OIG9E_dg_v15,5/11/2015,22:16:24,numberSum_v1,1,1,10,1,1,0,1983,739,0,22,0,320
A3MUWBUFV8TC9K_dg_v15,5/11/2015,22:16:25,numberSum_v1,1,0,6,0,0,0,2449,31030,0,1,0,321
A1ALBJU1XOKYFH_dg_v15,5/11/2015,22:16:27,numberSum_v1,1,0,9,0,2,3,2155,825,0,64,0,322
A1KFP5MDIL0QN1_dg_v15,5/11/2015,22:16:29,numberSum_v1,1,0,6,0,0,0,1676,1293,0,11,0,323
A1ALBJU1XOKYFH_dg_v15,5/11/2015,22:16:30,numberSum_v1,1,0,4,1,1,4,2065,645,0,65,0,324
A28KJPWD4OIG9E_dg_v15,5/11/2015,22:16:31,numberSum_v1,1,1,6,1,1,0,2382,812,0,23,0,325
A1ALBJU1XOKYFH_dg_v15,5/11/2015,22:16:34,numberSum_v1,1,0,7,1,1,3,2485,754,0,66,0,326
A1ALBJU1XOKYFH_dg_v15,5/11/2015,22:16:37,numberSum_v1,1,0,10,0,0,2,1457,806,0,67,0,327
A1KFP5MDIL0QN1_dg_v15,5/11/2015,22:16:38,numberSum_v1,1,1,4,0,0,0,4566,1011,0,12,0,328
A1ALBJU1XOKYFH_dg_v15,5/11/2015,22:16:40,numberSum_v1,1,0,10,1,1,-2,1262,669,0,68,0,329
A28KJPWD4OIG9E_dg_v15,5/11/2015,22:16:41,numberSum_v1,1,1,10,1,1,0,2006,4928,0,24,0,330
A1ALBJU1XOKYFH_dg_v15,5/11/2015,22:16:44,numberSum_v1,1,0,6,0,0,3,2410,770,0,69,0,331
A1KFP5MDIL0QN1_dg_v15,5/11/2015,22:16:45,numberSum_v1,1,0,10,0,0,0,2511,1020,0,13,0,332
A1ALBJU1XOKYFH_dg_v15,5/11/2015,22:16:48,numberSum_v1,1,0,15,0,0,4,2145,713,0,70,0,333
A28KJPWD4OIG9E_dg_v15,5/11/2015,22:16:50,numberSum_v1,1,0,1,0,0,0,2278,2738,0,25,0,334
A1ALBJU1XOKYFH_dg_v15,5/11/2015,22:16:51,numberSum_v1,1,0,7,0,0,3,1342,842,0,71,0,335
A1KFP5MDIL0QN1_dg_v15,5/11/2015,22:16:51,numberSum_v1,1,0,15,0,0,0,1300,1151,0,14,0,336
AS4WHZ0EVURW_dg_v15,5/11/2015,22:16:53,numberSum_v1,1,1,15,0,0,1,3189,1767,0,51,0,337
A3MUWBUFV8TC9K_dg_v15,5/11/2015,22:16:55,numberSum_v1,1,0,1,0,0,0,23410,1962,0,2,0,338
A1ALBJU1XOKYFH_dg_v15,5/11/2015,22:16:56,numberSum_v1,1,0,6,1,1,-2,3007,708,0,72,0,339
AS4WHZ0EVURW_dg_v15,5/11/2015,22:16:58,numberSum_v1,1,1,10,1,1,-2,1605,790,0,52,0,340
A1ALBJU1XOKYFH_dg_v15,5/11/2015,22:16:58,numberSum_v1,1,0,12,1,1,-4,1544,581,0,73,0,341
A1KFP5MDIL0QN1_dg_v15,5/11/2015,22:16:58,numberSum_v1,1,1,6,1,1,0,3410,611,0,15,0,342
A1ALBJU1XOKYFH_dg_v15,5/11/2015,22:17:02,numberSum_v1,1,0,1,0,2,-3,2250,923,0,74,0,343
AS4WHZ0EVURW_dg_v15,5/11/2015,22:17:03,numberSum_v1,1,1,9,0,0,-1,3046,1046,0,53,0,344
A1ALBJU1XOKYFH_dg_v15,5/11/2015,22:17:05,numberSum_v1,1,0,6,0,0,4,1513,892,0,75,0,345
A3MUWBUFV8TC9K_dg_v15,5/11/2015,22:17:05,numberSum_v1,1,1,6,1,1,0,2503,2010,0,3,0,346
A1KFP5MDIL0QN1_dg_v15,5/11/2015,22:17:07,numberSum_v1,1,0,9,1,1,0,4313,514,0,16,0,347
AS4WHZ0EVURW_dg_v15,5/11/2015,22:17:09,numberSum_v1,1,1,15,0,0,-1,2342,926,0,54,0,348
AS4WHZ0EVURW_dg_v15,5/11/2015,22:17:12,numberSum_v1,1,1,1,1,1,-3,1587,623,0,55,0,349
A1KFP5MDIL0QN1_dg_v15,5/11/2015,22:17:13,numberSum_v1,1,1,6,1,1,0,2083,522,0,17,0,350
AS4WHZ0EVURW_dg_v15,5/11/2015,22:17:15,numberSum_v1,1,1,12,0,0,0,1701,991,0,56,0,351
A3MUWBUFV8TC9K_dg_v15,5/11/2015,22:17:16,numberSum_v1,1,1,7,1,1,0,3540,4293,0,4,0,352
AS4WHZ0EVURW_dg_v15,5/11/2015,22:17:19,numberSum_v1,1,1,1,0,0,-1,1692,839,0,57,0,353
A1KFP5MDIL0QN1_dg_v15,5/11/2015,22:17:21,numberSum_v1,1,1,1,1,1,0,3575,601,0,18,0,354
AS4WHZ0EVURW_dg_v15,5/11/2015,22:17:23,numberSum_v1,1,1,12,1,1,-4,2131,766,0,58,0,355
A3MUWBUFV8TC9K_dg_v15,5/11/2015,22:17:24,numberSum_v1,1,1,10,1,1,0,2133,980,0,5,0,356
A1ALBJU1XOKYFH_dg_v15,5/11/2015,22:17:25,numberSum_v1,1,0,10,0,0,-1,1138,906,39,76,0,357
AS4WHZ0EVURW_dg_v15,5/11/2015,22:17:26,numberSum_v1,1,1,4,0,0,3,1341,750,0,59,0,358
A1KFP5MDIL0QN1_dg_v15,5/11/2015,22:17:27,numberSum_v1,1,0,10,0,0,0,1689,977,0,19,0,359
AS4WHZ0EVURW_dg_v15,5/11/2015,22:17:30,numberSum_v1,1,1,15,0,0,2,2165,741,0,60,0,360
A1ALBJU1XOKYFH_dg_v15,5/11/2015,22:17:30,numberSum_v1,1,0,1,1,1,2,1938,693,41,77,0,361
A3MUWBUFV8TC9K_dg_v15,5/11/2015,22:17:32,numberSum_v1,1,0,10,0,0,0,2392,1552,0,6,0,362
A1KFP5MDIL0QN1_dg_v15,5/11/2015,22:17:34,numberSum_v1,1,0,12,0,0,0,2693,925,0,20,0,363
AS4WHZ0EVURW_dg_v15,5/11/2015,22:17:35,numberSum_v1,1,1,7,0,0,0,3332,742,0,61,0,364
A1ALBJU1XOKYFH_dg_v15,5/11/2015,22:17:37,numberSum_v1,1,0,4,0,0,2,1697,731,43,78,0,365
AS4WHZ0EVURW_dg_v15,5/11/2015,22:17:38,numberSum_v1,1,1,4,0,0,-2,1377,682,0,62,0,366
A1ALBJU1XOKYFH_dg_v15,5/11/2015,22:17:40,numberSum_v1,1,0,1,1,1,2,1210,628,45,79,0,367
A1KFP5MDIL0QN1_dg_v15,5/11/2015,22:17:41,numberSum_v1,1,1,12,1,1,0,2831,519,0,21,0,368
AS4WHZ0EVURW_dg_v15,5/11/2015,22:17:41,numberSum_v1,1,1,6,0,0,0,1460,590,0,63,0,369
A3MUWBUFV8TC9K_dg_v15,5/11/2015,22:17:42,numberSum_v1,1,1,15,1,1,0,2419,1206,0,7,0,370
A1ALBJU1XOKYFH_dg_v15,5/11/2015,22:17:44,numberSum_v1,1,0,10,0,0,1,1497,851,46,80,0,371
AS4WHZ0EVURW_dg_v15,5/11/2015,22:17:44,numberSum_v1,1,1,7,1,2,0,1180,999,0,64,0,372
A1ALBJU1XOKYFH_dg_v15,5/11/2015,22:17:46,numberSum_v1,1,0,12,1,1,0,1223,581,46,81,0,373
A1KFP5MDIL0QN1_dg_v15,5/11/2015,22:17:47,numberSum_v1,1,1,9,1,1,0,2146,515,0,22,0,374
AS4WHZ0EVURW_dg_v15,5/11/2015,22:17:47,numberSum_v1,1,1,1,1,1,2,1348,577,0,65,0,375
A1ALBJU1XOKYFH_dg_v15,5/11/2015,22:17:50,numberSum_v1,1,0,9,0,0,4,1256,679,50,82,0,376
AS4WHZ0EVURW_dg_v15,5/11/2015,22:17:51,numberSum_v1,1,1,6,1,1,-2,1797,592,0,66,0,377
A1ALBJU1XOKYFH_dg_v15,5/11/2015,22:17:52,numberSum_v1,1,0,7,1,1,2,1403,622,52,83,0,378
A1KFP5MDIL0QN1_dg_v15,5/11/2015,22:17:54,numberSum_v1,1,0,6,0,0,0,2002,1100,0,23,0,379
AS4WHZ0EVURW_dg_v15,5/11/2015,22:17:54,numberSum_v1,1,1,1,0,0,5,1100,695,0,67,0,380
A1ALBJU1XOKYFH_dg_v15,5/11/2015,22:17:55,numberSum_v1,1,0,6,0,0,-1,1072,620,51,84,0,381
AS4WHZ0EVURW_dg_v15,5/11/2015,22:17:56,numberSum_v1,1,1,1,0,0,5,964,567,0,68,0,382
A3MUWBUFV8TC9K_dg_v15,5/11/2015,22:17:57,numberSum_v1,1,0,1,0,0,0,1952,9309,0,8,0,383
A1ALBJU1XOKYFH_dg_v15,5/11/2015,22:17:57,numberSum_v1,1,0,10,0,0,-2,1108,495,49,85,0,384
A1KFP5MDIL0QN1_dg_v15,5/11/2015,22:18:00,numberSum_v1,1,1,1,1,1,0,2656,644,0,24,0,385
AS4WHZ0EVURW_dg_v15,5/11/2015,22:18:01,numberSum_v1,1,1,7,0,0,1,3053,663,0,69,0,386
A1ALBJU1XOKYFH_dg_v15,5/11/2015,22:18:02,numberSum_v1,1,0,4,1,2,-3,3202,865,46,86,0,387
AS4WHZ0EVURW_dg_v15,5/11/2015,22:18:04,numberSum_v1,1,1,7,0,0,4,1332,894,0,70,0,388
A1ALBJU1XOKYFH_dg_v15,5/11/2015,22:18:05,numberSum_v1,1,0,2,0,0,-1,1472,903,45,87,1,389
A1KFP5MDIL0QN1_dg_v15,5/11/2015,22:18:06,numberSum_v1,1,0,15,0,0,0,1759,879,0,25,0,390
A3MUWBUFV8TC9K_dg_v15,5/11/2015,22:18:07,numberSum_v1,1,0,9,-1,-1,0,5012,1175,0,9,0,391
AS4WHZ0EVURW_dg_v15,5/11/2015,22:18:07,numberSum_v1,1,1,1,0,2,0,1725,1247,0,71,0,392
A1ALBJU1XOKYFH_dg_v15,5/11/2015,22:18:08,numberSum_v1,1,0,1,1,1,0,1382,787,45,88,0,393
AS4WHZ0EVURW_dg_v15,5/11/2015,22:18:11,numberSum_v1,1,1,1,0,0,-1,1691,1016,0,72,0,394
A1ALBJU1XOKYFH_dg_v15,5/11/2015,22:18:11,numberSum_v1,1,0,7,-1,-1,0,1632,955,45,89,0,395
A3MUWBUFV8TC9K_dg_v15,5/11/2015,22:18:12,numberSum_v1,1,1,7,1,1,0,2206,969,0,10,0,396
A28KJPWD4OIG9E_dg_v15,5/11/2015,22:18:12,numberSum_v1,1,1,9,1,1,0,2079,794,0,26,0,397
A1ALBJU1XOKYFH_dg_v15,5/11/2015,22:18:14,numberSum_v1,1,0,15,1,1,0,2701,611,45,90,0,398
AS4WHZ0EVURW_dg_v15,5/11/2015,22:18:16,numberSum_v1,1,1,6,0,0,1,3189,719,0,73,0,399
A1ALBJU1XOKYFH_dg_v15,5/11/2015,22:18:18,numberSum_v1,1,0,6,1,1,-1,1716,731,44,91,0,400
AS4WHZ0EVURW_dg_v15,5/11/2015,22:18:19,numberSum_v1,1,1,9,0,0,-3,1181,639,0,74,0,401
A3MUWBUFV8TC9K_dg_v15,5/11/2015,22:18:19,numberSum_v1,1,0,4,0,0,0,2001,899,0,11,0,402
A1ALBJU1XOKYFH_dg_v15,5/11/2015,22:18:21,numberSum_v1,1,0,6,0,2,-4,1513,819,40,92,0,403
A28KJPWD4OIG9E_dg_v15,5/11/2015,22:18:21,numberSum_v1,1,1,9,1,1,0,1965,2162,0,27,0,404
AS4WHZ0EVURW_dg_v15,5/11/2015,22:18:22,numberSum_v1,1,1,1,1,1,-1,1037,792,0,75,0,405
A1ALBJU1XOKYFH_dg_v15,5/11/2015,22:18:25,numberSum_v1,1,0,8,0,0,2,1855,788,42,93,1,406
A1ALBJU1XOKYFH_dg_v15,5/11/2015,22:18:27,numberSum_v1,1,0,15,0,0,2,1451,644,44,94,0,407
A28KJPWD4OIG9E_dg_v15,5/11/2015,22:18:28,numberSum_v1,1,1,9,1,2,0,1375,1717,0,28,0,408
A1ALBJU1XOKYFH_dg_v15,5/11/2015,22:18:30,numberSum_v1,1,0,12,0,0,-1,1561,646,43,95,0,409
A1ALBJU1XOKYFH_dg_v15,5/11/2015,22:18:33,numberSum_v1,1,0,10,1,1,0,1231,730,43,96,0,410
A1ALBJU1XOKYFH_dg_v15,5/11/2015,22:18:36,numberSum_v1,1,0,9,1,2,-2,1557,819,41,97,0,411
A3MUWBUFV8TC9K_dg_v15,5/11/2015,22:18:37,numberSum_v1,1,0,9,0,0,0,1832,1257,0,12,0,412
A1ALBJU1XOKYFH_dg_v15,5/11/2015,22:18:39,numberSum_v1,1,0,11,1,1,2,1778,525,43,98,1,413
A28KJPWD4OIG9E_dg_v15,5/11/2015,22:18:40,numberSum_v1,1,0,1,0,0,0,1302,5054,0,29,0,414
A1ALBJU1XOKYFH_dg_v15,5/11/2015,22:18:43,numberSum_v1,1,0,6,0,0,-2,2256,723,41,99,0,415
A3MUWBUFV8TC9K_dg_v15,5/11/2015,22:18:43,numberSum_v1,1,0,12,0,0,0,1733,1010,0,13,0,416
A1ALBJU1XOKYFH_dg_v15,5/11/2015,22:18:46,numberSum_v1,1,0,7,-1,-1,0,1950,745,41,100,0,417
A28KJPWD4OIG9E_dg_v15,5/11/2015,22:18:47,numberSum_v1,1,0,4,0,0,0,2417,1225,0,30,0,418
A1ALBJU1XOKYFH_dg_v15,5/11/2015,22:18:48,numberSum_v1,1,0,9,-1,-1,0,1289,818,41,101,0,419
A1ALBJU1XOKYFH_dg_v15,5/11/2015,22:18:50,numberSum_v1,1,0,9,1,1,-2,1191,736,39,102,0,420
A3MUWBUFV8TC9K_dg_v15,5/11/2015,22:18:50,numberSum_v1,1,0,6,0,0,0,1868,907,0,14,0,421
A1ALBJU1XOKYFH_dg_v15,5/11/2015,22:18:54,numberSum_v1,1,0,4,0,0,-3,2579,716,36,103,0,422
A1ALBJU1XOKYFH_dg_v15,5/11/2015,22:18:57,numberSum_v1,1,0,10,0,2,5,1356,962,41,104,0,423
A28KJPWD4OIG9E_dg_v15,5/11/2015,22:18:57,numberSum_v1,1,1,4,0,2,0,4990,1332,0,31,0,424
A3MUWBUFV8TC9K_dg_v15,5/11/2015,22:18:58,numberSum_v1,1,0,15,0,0,0,1991,1068,0,15,0,425
A1ALBJU1XOKYFH_dg_v15,5/11/2015,22:19:00,numberSum_v1,1,0,8,0,0,-3,1401,624,38,105,1,426
A1ALBJU1XOKYFH_dg_v15,5/11/2015,22:19:02,numberSum_v1,1,0,10,1,1,-4,1179,654,34,106,0,427
A28KJPWD4OIG9E_dg_v15,5/11/2015,22:19:04,numberSum_v1,1,0,4,0,0,0,1112,1652,0,32,0,428
A1ALBJU1XOKYFH_dg_v15,5/11/2015,22:19:05,numberSum_v1,1,0,1,1,1,-4,1171,606,30,107,0,429
A1ALBJU1XOKYFH_dg_v15,5/11/2015,22:19:08,numberSum_v1,1,0,4,0,0,-3,2042,686,27,108,0,430
A3MUWBUFV8TC9K_dg_v15,5/11/2015,22:19:08,numberSum_v1,1,0,15,0,0,0,2518,3305,0,16,0,431
A1ALBJU1XOKYFH_dg_v15,5/11/2015,22:19:10,numberSum_v1,1,0,10,1,1,-3,1056,684,24,109,0,432
A1KFP5MDIL0QN1_dg_v15,5/11/2015,22:19:11,numberSum_v1,1,1,12,0,0,0,2647,905,0,26,0,433
A28KJPWD4OIG9E_dg_v15,5/11/2015,22:19:13,numberSum_v1,1,1,9,1,1,0,1563,3071,0,33,0,434
A1ALBJU1XOKYFH_dg_v15,5/11/2015,22:19:14,numberSum_v1,1,0,15,0,0,-2,2119,701,22,110,0,435
AS4WHZ0EVURW_dg_v15,5/11/2015,22:19:15,numberSum_v1,1,1,1,0,0,-4,1525,1070,36,76,0,436
A3MUWBUFV8TC9K_dg_v15,5/11/2015,22:19:15,numberSum_v1,1,0,10,0,0,0,1972,1023,0,17,0,437
A1ALBJU1XOKYFH_dg_v15,5/11/2015,22:19:17,numberSum_v1,1,0,6,0,0,-1,1194,763,21,111,0,438
A1KFP5MDIL0QN1_dg_v15,5/11/2015,22:19:18,numberSum_v1,1,1,9,1,1,0,1905,539,0,27,0,439
AS4WHZ0EVURW_dg_v15,5/11/2015,22:19:19,numberSum_v1,1,1,15,1,1,-1,1861,711,35,77,0,440
A28KJPWD4OIG9E_dg_v15,5/11/2015,22:19:19,numberSum_v1,1,0,15,0,0,0,1864,1390,0,34,0,441
A1ALBJU1XOKYFH_dg_v15,5/11/2015,22:19:21,numberSum_v1,1,0,9,0,0,-2,2653,762,19,112,0,442
AS4WHZ0EVURW_dg_v15,5/11/2015,22:19:22,numberSum_v1,1,1,10,1,1,0,1652,672,35,78,0,443
A3MUWBUFV8TC9K_dg_v15,5/11/2015,22:19:22,numberSum_v1,1,0,9,0,0,0,2372,1332,0,18,0,444
A1KFP5MDIL0QN1_dg_v15,5/11/2015,22:19:24,numberSum_v1,1,0,4,0,2,0,1501,1409,0,28,0,445
A1ALBJU1XOKYFH_dg_v15,5/11/2015,22:19:25,numberSum_v1,1,0,9,-1,-1,0,2298,903,19,113,0,446
A28KJPWD4OIG9E_dg_v15,5/11/2015,22:19:26,numberSum_v1,1,0,9,1,1,0,1788,1018,0,35,0,447
